"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",126.69711,
"CZE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",134.00263,
"CZE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2021",137.269,
"CZE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",98.595726,
"CZE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",97.839809,
"CZE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",100,
"CZE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",102.47479,
"CZE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",108.51329,
"CZE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",119.06983,
"CZE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",126.69711,
"CZE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",133.60142,
"CZE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2021",136.87903,
"CZE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",98.595726,
"CZE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",97.839809,
"CZE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",100,
"CZE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",102.65957,
"CZE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",108.70425,
"CZE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",119.49357,
"CZE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",126.69711,
"CZE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",134.00263,
"CZE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2021",137.269,
"MEX","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",99.324059,
"MEX","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",100,
"MEX","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",111.94507,
"MEX","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",109.9403,
"MEX","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",108.95518,
"MEX","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",108.71929,
"MEX","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",109.85714,
"MEX","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2021",107.30042,
"NLD","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",98.623767,
"NLD","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2014",97.502148,
"NLD","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",100,
"NLD","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2016",103.74717,
"NLD","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",104.18272,
"NLD","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",103.79862,
"NLD","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",102.51667,
"NLD","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",104.94586,
"NLD","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2021",104.67092,
"NLD","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",100.10531,
"NLD","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",98.817286,
"NLD","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",100,
"NLD","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",104.29235,
"NLD","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",104.36347,
"NLD","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",108.78758,
"NLD","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",107.18657,
"NLD","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",115.50427,
"NLD","TEACHERSALARY","PRY15YREXP","IDX2010","A","2021",110.56516,
"NLD","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",98.623767,
"NLD","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",97.502148,
"NLD","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",100,
"NLD","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",103.74717,
"NLD","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",104.18272,
"NLD","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",103.79862,
"NLD","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",102.51667,
"NLD","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",104.94586,
"NLD","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2021",104.67092,
"NZL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",100,
"NZL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2016",106.47478,
"NZL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",105.29938,
"NZL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",103.80797,
"NZL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",107.02536,
"NZL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",108.58983,
"NZL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2021",109.29416,
"NZL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",100,
"NZL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",109.13238,
"NZL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",107.92765,
"NZL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",106.39901,
"NZL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",111.17788,
"NZL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",112.80305,
"NZL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2021",113.53471,
"NZL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",100,
"NZL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",104.00995,
"NZL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",102.86177,
"NZL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",101.40488,
"NZL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",103.17325,
"NZL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",104.68141,
"NZL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2021",105.3604,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2005",85.191203,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2007",88.255191,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2009",89.222107,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2011",89.052685,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",93.746623,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",100,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2016",107.52917,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",111.82382,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",111.92259,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",112.79397,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",113.68039,
"SWE","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2021",113.41292,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2005",84.791873,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",87.869203,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2009",88.138642,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",88.050126,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",94.012584,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",100,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",108.1783,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",110.06044,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",111.04863,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",112.00812,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",112.69441,
"SWE","TEACHERSALARY","PRY15YREXP","IDX2010","A","2021",113.87956,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2005",88.700893,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2007",90.815918,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2009",90.884152,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2011",90.9157,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",94.764413,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",100,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",106.1943,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",108.15337,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",108.77117,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",109.46643,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",110.04718,
"SWE","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2021",111.25347,
"COL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2013",95.691991,
"COL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2014",99.051792,
"COL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",100,
"COL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",109.1104,
"COL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",114.67631,
"COL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",119.53754,
"COL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",124.46887,
"COL","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2021",125.22188,
"COL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",95.691991,
"COL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",99.051792,
"COL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",100,
"COL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",109.1104,
"COL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",114.67631,
"COL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",119.53754,
"COL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",124.46887,
"COL","TEACHERSALARY","PRY15YREXP","IDX2010","A","2021",125.22188,
"COL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",95.691991,
"COL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",99.051792,
"COL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",100,
"COL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",109.1104,
"COL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",114.67631,
"COL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",119.53754,
"COL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",124.46887,
"COL","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2021",125.22188,
"CRI","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",100,
"CRI","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",66.792616,
"CRI","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",66.268452,
"CRI","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",65.395626,
"CRI","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",65.048998,
"CRI","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2021",64.028781,
"CRI","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",100,
"CRI","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",88.770104,
"CRI","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",88.095675,
"CRI","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",87.849487,
"CRI","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",87.409785,
"CRI","TEACHERSALARY","PRY15YREXP","IDX2010","A","2021",86.038865,
"CRI","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",100,
"CRI","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",66.792616,
"CRI","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",66.268452,
